,Year,Month,Day,Hour,Consumption
445,2020,5,10,2,13122.0
760,2020,5,10,3,12786.0
1075,2020,5,10,4,12608.0
1390,2020,5,10,5,12561.0
1705,2020,5,10,6,12650.0
2020,2020,5,10,7,12769.0
2335,2020,5,10,8,12918.0
2650,2020,5,10,9,13065.0
2965,2020,5,10,10,13204.0
3280,2020,5,10,11,13365.0
3595,2020,5,10,12,13413.0
3910,2020,5,10,13,13426.0
4225,2020,5,10,14,13331.0
4540,2020,5,10,15,13166.0
4855,2020,5,10,16,13172.0
5170,2020,5,10,17,13471.0
5485,2020,5,10,18,13955.0
5800,2020,5,10,19,14343.0
6115,2020,5,10,20,14593.0
6430,2020,5,10,21,14937.0
6745,2020,5,10,22,14629.0
7060,2020,5,10,23,13964.0
7375,2020,5,10,24,13290.0
131,2020,5,11,1,12689.0
446,2020,5,11,2,12291.0
761,2020,5,11,3,12085.0
1076,2020,5,11,4,12000.0
1391,2020,5,11,5,12123.0
1706,2020,5,11,6,12617.0
2021,2020,5,11,7,13245.0
2336,2020,5,11,8,14035.0
2651,2020,5,11,9,14806.0
2966,2020,5,11,10,15399.0
3281,2020,5,11,11,15600.0
3596,2020,5,11,12,15720.0
3911,2020,5,11,13,15769.0
4226,2020,5,11,14,15752.0
4541,2020,5,11,15,15566.0
4856,2020,5,11,16,15449.0
5171,2020,5,11,17,15572.0
5486,2020,5,11,18,16050.0
5801,2020,5,11,19,15974.0
6116,2020,5,11,20,15959.0
6431,2020,5,11,21,16066.0
6746,2020,5,11,22,15684.0
7061,2020,5,11,23,14849.0
7376,2020,5,11,24,14056.0
132,2020,5,12,1,13455.0
447,2020,5,12,2,13013.0
762,2020,5,12,3,12783.0
1077,2020,5,12,4,12701.0
1392,2020,5,12,5,12836.0
1707,2020,5,12,6,13276.0
2022,2020,5,12,7,13932.0
2337,2020,5,12,8,14548.0
2652,2020,5,12,9,14806.0
2967,2020,5,12,10,14849.0
3282,2020,5,12,11,14838.0
3597,2020,5,12,12,14846.0
3912,2020,5,12,13,14808.0
4227,2020,5,12,14,14728.0
4542,2020,5,12,15,14605.0
4857,2020,5,12,16,14609.0
5172,2020,5,12,17,14883.0
5487,2020,5,12,18,15380.0
5802,2020,5,12,19,15641.0
6117,2020,5,12,20,15738.0
6432,2020,5,12,21,15964.0
6747,2020,5,12,22,15629.0
7062,2020,5,12,23,14791.0
7377,2020,5,12,24,13973.0
133,2020,5,13,1,13345.0
448,2020,5,13,2,12912.0
763,2020,5,13,3,12670.0
1078,2020,5,13,4,12614.0
1393,2020,5,13,5,12794.0
1708,2020,5,13,6,13321.0
2023,2020,5,13,7,13985.0
2338,2020,5,13,8,14534.0
2653,2020,5,13,9,14715.0
2968,2020,5,13,10,14624.0
3283,2020,5,13,11,14508.0
3598,2020,5,13,12,14506.0
3913,2020,5,13,13,14437.0
4228,2020,5,13,14,14312.0
4543,2020,5,13,15,14107.0
4858,2020,5,13,16,14034.0
5173,2020,5,13,17,14196.0
5488,2020,5,13,18,14629.0
5803,2020,5,13,19,14989.0
6118,2020,5,13,20,15182.0
6433,2020,5,13,21,15464.0
6748,2020,5,13,22,15228.0
7063,2020,5,13,23,14494.0
7378,2020,5,13,24,13707.0
134,2020,5,14,1,13086.0
449,2020,5,14,2,12702.0
764,2020,5,14,3,12475.0
1079,2020,5,14,4,12408.0
1394,2020,5,14,5,12542.0
1709,2020,5,14,6,12981.0
2024,2020,5,14,7,13614.0
2339,2020,5,14,8,14228.0
2654,2020,5,14,9,14563.0
2969,2020,5,14,10,14604.0
3284,2020,5,14,11,14481.0
3599,2020,5,14,12,14554.0
3914,2020,5,14,13,14492.0
4229,2020,5,14,14,14407.0
4544,2020,5,14,15,14275.0
4859,2020,5,14,16,14227.0
5174,2020,5,14,17,14529.0
5489,2020,5,14,18,15013.0
5804,2020,5,14,19,15244.0
6119,2020,5,14,20,15303.0
6434,2020,5,14,21,15469.0
6749,2020,5,14,22,15028.0
7064,2020,5,14,23,14280.0
7379,2020,5,14,24,13473.0
135,2020,5,15,1,12821.0
450,2020,5,15,2,12350.0
765,2020,5,15,3,12072.0
1080,2020,5,15,4,11890.0
1395,2020,5,15,5,11963.0
1710,2020,5,15,6,12322.0
2025,2020,5,15,7,12900.0
2340,2020,5,15,8,13675.0
2655,2020,5,15,9,14366.0
2970,2020,5,15,10,14728.0
3285,2020,5,15,11,14865.0
3600,2020,5,15,12,15140.0
3915,2020,5,15,13,15380.0
4230,2020,5,15,14,15654.0
4545,2020,5,15,15,15796.0
4860,2020,5,15,16,16005.0
5175,2020,5,15,17,16310.0
5490,2020,5,15,18,16644.0
5805,2020,5,15,19,16533.0
6120,2020,5,15,20,16360.0
6435,2020,5,15,21,16311.0
6750,2020,5,15,22,15913.0
7065,2020,5,15,23,15167.0
7380,2020,5,15,24,14327.0
136,2020,5,16,1,13594.0
451,2020,5,16,2,12993.0
766,2020,5,16,3,12557.0
1081,2020,5,16,4,12297.0
1396,2020,5,16,5,12210.0
1711,2020,5,16,6,12226.0
2026,2020,5,16,7,12375.0
2341,2020,5,16,8,12747.0
2656,2020,5,16,9,13184.0
2971,2020,5,16,10,13471.0
3286,2020,5,16,11,13637.0
3601,2020,5,16,12,13747.0
3916,2020,5,16,13,13842.0
4231,2020,5,16,14,13891.0
4546,2020,5,16,15,13948.0
4861,2020,5,16,16,14135.0
5176,2020,5,16,17,14484.0
5491,2020,5,16,18,15000.0
5806,2020,5,16,19,15355.0
6121,2020,5,16,20,15352.0
6436,2020,5,16,21,15483.0
6751,2020,5,16,22,15215.0
7066,2020,5,16,23,14443.0
7381,2020,5,16,24,13589.0
137,2020,5,17,1,12851.0
452,2020,5,17,2,12276.0
767,2020,5,17,3,11889.0
1082,2020,5,17,4,11651.0
1397,2020,5,17,5,11573.0
1712,2020,5,17,6,11583.0
2027,2020,5,17,7,11641.0
2342,2020,5,17,8,11952.0
2657,2020,5,17,9,12346.0
2972,2020,5,17,10,12608.0
3287,2020,5,17,11,12803.0
3602,2020,5,17,12,13001.0
3917,2020,5,17,13,13161.0
4232,2020,5,17,14,13230.0
4547,2020,5,17,15,13418.0
4862,2020,5,17,16,13626.0
5177,2020,5,17,17,14073.0
5492,2020,5,17,18,14648.0
5807,2020,5,17,19,14938.0
6122,2020,5,17,20,15003.0
6437,2020,5,17,21,15117.0
6752,2020,5,17,22,14642.0
7067,2020,5,17,23,13872.0
7382,2020,5,17,24,13055.0
138,2020,5,18,1,12356.0
453,2020,5,18,2,11895.0
768,2020,5,18,3,11647.0
1083,2020,5,18,4,11525.0
1398,2020,5,18,5,11626.0
1713,2020,5,18,6,12041.0
2028,2020,5,18,7,12713.0
2343,2020,5,18,8,13650.0
2658,2020,5,18,9,14475.0
2973,2020,5,18,10,14891.0
3288,2020,5,18,11,15040.0
3603,2020,5,18,12,15129.0
3918,2020,5,18,13,15317.0
4233,2020,5,18,14,15314.0
4548,2020,5,18,15,15271.0
4863,2020,5,18,16,15195.0
5178,2020,5,18,17,15325.0
5493,2020,5,18,18,15625.0
5808,2020,5,18,19,15646.0
6123,2020,5,18,20,15552.0
6438,2020,5,18,21,15631.0
6753,2020,5,18,22,15182.0
7068,2020,5,18,23,14338.0
7383,2020,5,18,24,13412.0
139,2020,5,19,1,12712.0
454,2020,5,19,2,12234.0
769,2020,5,19,3,11940.0
1084,2020,5,19,4,11793.0
1399,2020,5,19,5,11856.0
1714,2020,5,19,6,12199.0
2029,2020,5,19,7,12833.0
2344,2020,5,19,8,13570.0
2659,2020,5,19,9,14046.0
2974,2020,5,19,10,14192.0
3289,2020,5,19,11,14284.0
3604,2020,5,19,12,14371.0
3919,2020,5,19,13,14520.0
4234,2020,5,19,14,14553.0
4549,2020,5,19,15,14546.0
4864,2020,5,19,16,14559.0
5179,2020,5,19,17,14768.0
5494,2020,5,19,18,15120.0
5809,2020,5,19,19,15215.0
6124,2020,5,19,20,15197.0
6439,2020,5,19,21,15356.0
6754,2020,5,19,22,15019.0
7069,2020,5,19,23,14196.0
7384,2020,5,19,24,13308.0
140,2020,5,20,1,12650.0
455,2020,5,20,2,12153.0
770,2020,5,20,3,11863.0
1085,2020,5,20,4,11729.0
1400,2020,5,20,5,11827.0
1715,2020,5,20,6,12161.0
2030,2020,5,20,7,12811.0
2345,2020,5,20,8,13551.0
2660,2020,5,20,9,14041.0
2975,2020,5,20,10,14157.0
3290,2020,5,20,11,14230.0
3605,2020,5,20,12,14280.0
3920,2020,5,20,13,14339.0
4235,2020,5,20,14,14309.0
4550,2020,5,20,15,14284.0
4865,2020,5,20,16,14359.0
5180,2020,5,20,17,14613.0
5495,2020,5,20,18,15068.0
5810,2020,5,20,19,15319.0
6125,2020,5,20,20,15342.0
6440,2020,5,20,21,15429.0
6755,2020,5,20,22,15191.0
7070,2020,5,20,23,14363.0
7385,2020,5,20,24,13444.0
141,2020,5,21,1,12723.0
456,2020,5,21,2,12205.0
771,2020,5,21,3,11936.0
1086,2020,5,21,4,11813.0
1401,2020,5,21,5,11909.0
1716,2020,5,21,6,12266.0
2031,2020,5,21,7,12931.0
2346,2020,5,21,8,13575.0
2661,2020,5,21,9,13963.0
2976,2020,5,21,10,14095.0
3291,2020,5,21,11,14132.0
3606,2020,5,21,12,14211.0
3921,2020,5,21,13,14301.0
4236,2020,5,21,14,14385.0
4551,2020,5,21,15,14385.0
4866,2020,5,21,16,14460.0
5181,2020,5,21,17,14782.0
5496,2020,5,21,18,15265.0
5811,2020,5,21,19,15469.0
6126,2020,5,21,20,15416.0
6441,2020,5,21,21,15472.0
6756,2020,5,21,22,15256.0
7071,2020,5,21,23,14452.0
7386,2020,5,21,24,13565.0
142,2020,5,22,1,12872.0
457,2020,5,22,2,12358.0
772,2020,5,22,3,12031.0
1087,2020,5,22,4,11872.0
1402,2020,5,22,5,11912.0
1717,2020,5,22,6,12174.0
2032,2020,5,22,7,12742.0
2347,2020,5,22,8,13488.0
2662,2020,5,22,9,14062.0
2977,2020,5,22,10,14441.0
3292,2020,5,22,11,14784.0
3607,2020,5,22,12,15108.0
3922,2020,5,22,13,15347.0
4237,2020,5,22,14,15497.0
4552,2020,5,22,15,15570.0
4867,2020,5,22,16,15715.0
5182,2020,5,22,17,16005.0
5497,2020,5,22,18,16361.0
5812,2020,5,22,19,16491.0
6127,2020,5,22,20,16398.0
6442,2020,5,22,21,16389.0
6757,2020,5,22,22,16010.0
7072,2020,5,22,23,15223.0
7387,2020,5,22,24,14389.0
143,2020,5,23,1,13635.0
458,2020,5,23,2,13052.0
773,2020,5,23,3,12666.0
1088,2020,5,23,4,12423.0
1403,2020,5,23,5,12302.0
1718,2020,5,23,6,12361.0
2033,2020,5,23,7,12537.0
2348,2020,5,23,8,12994.0
2663,2020,5,23,9,13589.0
2978,2020,5,23,10,14254.0
3293,2020,5,23,11,14710.0
3608,2020,5,23,12,15086.0
3923,2020,5,23,13,15287.0
4238,2020,5,23,14,15393.0
4553,2020,5,23,15,15405.0
4868,2020,5,23,16,15413.0
5183,2020,5,23,17,15511.0
5498,2020,5,23,18,15693.0
5813,2020,5,23,19,15761.0
6128,2020,5,23,20,15589.0
6443,2020,5,23,21,15522.0
6758,2020,5,23,22,15172.0
7073,2020,5,23,23,14418.0
7388,2020,5,23,24,13631.0
144,2020,5,24,1,12915.0
459,2020,5,24,2,12358.0
774,2020,5,24,3,11976.0
1089,2020,5,24,4,11732.0
1404,2020,5,24,5,11626.0
1719,2020,5,24,6,11569.0
2034,2020,5,24,7,11676.0
2349,2020,5,24,8,12030.0
2664,2020,5,24,9,12478.0
2979,2020,5,24,10,12842.0
3294,2020,5,24,11,13148.0
3609,2020,5,24,12,13416.0
3924,2020,5,24,13,13615.0
4239,2020,5,24,14,13630.0
4554,2020,5,24,15,13710.0
4869,2020,5,24,16,13916.0
5184,2020,5,24,17,14352.0
5499,2020,5,24,18,14943.0
5814,2020,5,24,19,15315.0
6129,2020,5,24,20,15310.0
6444,2020,5,24,21,15386.0
6759,2020,5,24,22,15278.0
7074,2020,5,24,23,14602.0
7389,2020,5,24,24,13804.0
145,2020,5,25,1,13066.0
460,2020,5,25,2,12533.0
775,2020,5,25,3,12136.0
1090,2020,5,25,4,11854.0
1405,2020,5,25,5,11827.0
1720,2020,5,25,6,11897.0
2035,2020,5,25,7,12054.0
2350,2020,5,25,8,12468.0
2665,2020,5,25,9,13031.0
2980,2020,5,25,10,13657.0
3295,2020,5,25,11,14081.0
3610,2020,5,25,12,14416.0
3925,2020,5,25,13,14628.0
4240,2020,5,25,14,14724.0
4555,2020,5,25,15,14798.0
4870,2020,5,25,16,15021.0
5185,2020,5,25,17,15528.0
5500,2020,5,25,18,16159.0
5815,2020,5,25,19,16513.0
6130,2020,5,25,20,16502.0
6445,2020,5,25,21,16532.0
6760,2020,5,25,22,16326.0
7075,2020,5,25,23,15383.0
7390,2020,5,25,24,14319.0
146,2020,5,26,1,13519.0
461,2020,5,26,2,12911.0
776,2020,5,26,3,12537.0
1091,2020,5,26,4,12346.0
1406,2020,5,26,5,12364.0
1721,2020,5,26,6,12673.0
2036,2020,5,26,7,13386.0
2351,2020,5,26,8,14447.0
2666,2020,5,26,9,15445.0
2981,2020,5,26,10,16199.0
3296,2020,5,26,11,16787.0
3611,2020,5,26,12,17346.0
3926,2020,5,26,13,17768.0
4241,2020,5,26,14,18183.0
4556,2020,5,26,15,18593.0
4871,2020,5,26,16,18969.0
5186,2020,5,26,17,19374.0
5501,2020,5,26,18,19810.0
5816,2020,5,26,19,19891.0
6131,2020,5,26,20,19516.0
6446,2020,5,26,21,19018.0
6761,2020,5,26,22,18528.0
7076,2020,5,26,23,17315.0
7391,2020,5,26,24,15978.0
147,2020,5,27,1,14964.0
462,2020,5,27,2,14238.0
777,2020,5,27,3,13674.0
1092,2020,5,27,4,13355.0
1407,2020,5,27,5,13287.0
1722,2020,5,27,6,13511.0
2037,2020,5,27,7,14244.0
2352,2020,5,27,8,15331.0
2667,2020,5,27,9,16272.0
2982,2020,5,27,10,16981.0
3297,2020,5,27,11,17510.0
3612,2020,5,27,12,18139.0
3927,2020,5,27,13,18737.0
4242,2020,5,27,14,19236.0
4557,2020,5,27,15,19584.0
4872,2020,5,27,16,19796.0
5187,2020,5,27,17,19930.0
5502,2020,5,27,18,20088.0
5817,2020,5,27,19,19892.0
6132,2020,5,27,20,19413.0
6447,2020,5,27,21,18995.0
6762,2020,5,27,22,18466.0
7077,2020,5,27,23,17272.0
7392,2020,5,27,24,16106.0
148,2020,5,28,1,15097.0
463,2020,5,28,2,14358.0
778,2020,5,28,3,13868.0
1093,2020,5,28,4,13585.0
1408,2020,5,28,5,13566.0
1723,2020,5,28,6,13849.0
2038,2020,5,28,7,14557.0
2353,2020,5,28,8,15562.0
2668,2020,5,28,9,16590.0
2983,2020,5,28,10,17291.0
3298,2020,5,28,11,17971.0
3613,2020,5,28,12,18387.0
3928,2020,5,28,13,18852.0
4243,2020,5,28,14,19094.0
4558,2020,5,28,15,19161.0
4873,2020,5,28,16,19203.0
5188,2020,5,28,17,19244.0
5503,2020,5,28,18,19257.0
5818,2020,5,28,19,19031.0
6133,2020,5,28,20,18733.0
6448,2020,5,28,21,18533.0
6763,2020,5,28,22,18056.0
7078,2020,5,28,23,17041.0
7393,2020,5,28,24,15965.0
149,2020,5,29,1,15171.0
464,2020,5,29,2,14515.0
779,2020,5,29,3,14036.0
1094,2020,5,29,4,13758.0
1409,2020,5,29,5,13771.0
1724,2020,5,29,6,14076.0
2039,2020,5,29,7,14860.0
2354,2020,5,29,8,15940.0
2669,2020,5,29,9,17003.0
2984,2020,5,29,10,17741.0
3299,2020,5,29,11,18336.0
3614,2020,5,29,12,18919.0
3929,2020,5,29,13,19420.0
4244,2020,5,29,14,19794.0
4559,2020,5,29,15,20006.0
4874,2020,5,29,16,19937.0
5189,2020,5,29,17,20028.0
5504,2020,5,29,18,20124.0
5819,2020,5,29,19,19629.0
6134,2020,5,29,20,18918.0
6449,2020,5,29,21,18544.0
6764,2020,5,29,22,17952.0
